Timestamp,Temperature (°C),Humidity (%),lpg,co,smoke
2024-10-08 16:02:29.380,27.8,37.0,0.07,0.03,0.25
2024-10-08 16:05:40.518,27.8,37.0,0.05,0.12,0.08
2024-10-08 16:05:28.264,27.8,37.0,0.23,29.76,0.07
2024-10-08 15:57:04.562,27.7,38.0,0.05,0.02,0.23
2024-10-08 15:57:16.596,27.7,38.0,0.02,0.09,0.06
2024-10-08 16:07:14.280,27.9,36.0,0.13,3.88,0.65
2024-10-08 16:05:52.551,27.8,37.0,0.04,0.94,0.22
2024-10-08 16:06:44.477,27.8,37.0,10.54,5.88,3.51
2024-10-08 16:07:32.495,28.0,37.0,0.04,0.0,0.04
2024-10-08 16:06:59.248,27.9,37.0,0.07,1.26,0.35
2024-10-08 16:07:41.252,27.8,38.0,0.02,0.0,0.01
2024-10-08 16:07:53.849,27.9,38.0,0.64,0.03,0.03
2024-10-08 15:58:43.901,27.6,36.0,1.12,0.02,0.17
2024-10-08 16:08:17.946,27.8,36.0,0.06,0.02,0.77
2024-10-08 16:08:05.915,27.8,37.0,0.24,6.41,0.18
2024-10-08 15:59:07.977,27.8,38.0,1.95,18.97,18.61
2024-10-08 16:08:24.129,27.9,37.0,0.05,0.73,10.16
2024-10-08 16:09:00.214,27.9,37.0,1.37,17.49,1.0
2024-10-08 16:08:48.195,27.8,37.0,0.37,20.39,10.27
2024-10-08 16:09:34.240,27.9,38.0,0.05,0.02,0.23
2024-10-08 16:09:22.201,27.9,38.0,0.02,0.1,0.06
2024-10-08 16:08:36.139,27.8,37.0,0.2,0.11,0.07
2024-10-08 15:57:28.616,27.6,37.0,0.19,0.02,0.16
2024-10-08 16:09:46.323,28.0,38.0,0.05,0.02,0.18
2024-10-08 16:10:34.467,27.9,37.0,8.43,0.24,0.43
2024-10-08 16:10:40.770,28.0,36.0,6.26,158.11,0.38
2024-10-08 15:58:04.755,27.7,36.0,0.04,6.16,5.04
2024-10-08 16:10:49.101,28.1,37.0,0.11,0.06,0.54
2024-10-08 16:11:01.136,27.9,37.0,0.11,0.32,0.14
2024-10-08 16:11:09.898,27.9,38.0,0.48,0.18,0.42
2024-10-08 16:05:16.238,27.8,37.0,0.03,0.13,0.08
2024-10-08 16:10:10.373,27.9,36.0,0.05,0.43,7.53
2024-10-08 16:11:46.138,28.0,37.0,0.1,0.03,0.33
2024-10-08 16:12:10.234,28.1,37.0,0.03,1.84,15.38
2024-10-08 16:12:19.191,28.0,37.0,3.22,1.26,14.42
2024-10-08 16:11:58.193,28.1,37.0,2.62,33.58,24.71
2024-10-08 16:12:38.859,28.0,37.0,0.38,103.71,27.31
2024-10-08 16:12:26.517,27.9,38.0,0.02,1.73,0.33
2024-10-08 16:12:48.921,28.1,38.0,3.97,1.91,0.43
2024-10-08 16:13:00.033,28.0,38.0,0.04,0.33,2.6
2024-10-08 16:13:37.072,27.9,39.0,0.04,2.13,1.94
2024-10-08 16:13:24.036,28.0,38.0,0.52,0.26,25.93
2024-10-08 16:13:49.081,27.9,37.0,4.98,1.68,0.11
2024-10-08 16:14:34.486,27.8,37.0,0.07,0.02,0.25
2024-10-08 16:14:22.450,28.0,37.0,0.03,0.15,0.29
2024-10-08 16:14:58.551,28.0,37.0,0.07,0.03,1.37
2024-10-08 16:15:04.634,28.0,37.0,0.02,1.12,0.25
2024-10-08 16:14:07.667,27.8,37.0,3.76,0.13,0.3
2024-10-08 16:15:40.991,27.8,37.0,0.03,0.1,0.06
2024-10-08 16:11:21.967,27.9,37.0,0.03,0.03,1.69
2024-10-08 16:03:30.387,27.9,38.0,0.03,0.16,2.23
2024-10-08 16:16:17.079,27.7,38.0,0.05,0.02,14.43
2024-10-08 16:15:13.985,27.8,37.0,2.75,25.97,14.76
2024-10-08 16:16:04.035,27.8,38.0,0.09,22.03,0.91
2024-10-08 16:13:55.411,27.8,37.0,0.1,2.69,26.36
2024-10-08 16:16:50.312,27.6,38.0,0.02,27.14,0.88
2024-10-08 16:17:05.286,27.6,39.0,0.05,21.66,0.06
2024-10-08 16:17:17.337,27.6,39.0,0.02,0.08,10.75
2024-10-08 16:17:37.739,27.5,38.0,0.22,0.08,0.05
2024-10-08 16:17:44.133,27.5,39.0,0.05,0.02,0.23
2024-10-08 16:11:34.100,27.9,37.0,0.04,0.22,0.1
2024-10-08 16:14:46.543,27.9,37.0,2.54,30.25,23.82
2024-10-08 16:17:56.202,27.6,39.0,0.04,0.02,0.2
2024-10-08 16:16:38.087,27.7,38.0,0.06,0.11,11.06
2024-10-08 16:18:41.683,27.5,40.0,0.04,0.01,0.95
2024-10-08 16:17:25.716,27.6,39.0,0.31,18.77,0.22
2024-10-08 16:15:52.009,27.8,38.0,0.06,0.02,17.8
2024-10-08 16:18:17.600,27.5,40.0,0.05,0.09,10.42
2024-10-08 16:19:45.061,27.6,39.0,0.05,0.03,0.26
2024-10-08 16:19:51.197,27.6,40.0,2.23,0.91,18.44
2024-10-08 16:20:03.215,27.6,39.0,0.07,15.73,16.76
2024-10-08 16:20:29.822,27.7,40.0,0.08,0.03,0.31
2024-10-08 16:21:30.025,27.7,40.0,3.11,29.6,25.67
2024-10-08 16:21:18.012,27.7,40.0,0.05,0.21,0.1
2024-10-08 16:22:03.867,27.7,39.0,0.05,0.28,0.63
2024-10-08 16:21:49.283,27.8,39.0,0.1,0.24,0.53
2024-10-08 16:22:32.750,27.8,39.0,0.05,0.37,0.58
2024-10-08 16:21:04.867,27.7,40.0,0.71,1.91,35.96
2024-10-08 16:22:39.095,27.7,40.0,0.05,0.55,0.15
2024-10-08 16:23:03.172,27.8,39.0,3.83,0.48,0.17
2024-10-08 16:23:09.428,27.8,39.0,8.8,209.48,0.61
2024-10-08 16:23:51.797,27.8,38.0,0.04,4.45,2.4
2024-10-08 16:22:51.128,27.8,40.0,0.73,0.08,0.64
2024-10-08 16:24:03.837,27.8,39.0,0.12,0.07,0.46
2024-10-08 16:24:15.882,27.7,38.0,8.21,115.31,0.13
2024-10-08 16:24:27.908,27.8,39.0,4.46,0.05,0.51
2024-10-08 16:24:54.977,27.8,38.0,0.05,0.34,0.13
2024-10-08 16:25:03.966,27.8,38.0,6.68,117.78,49.0
2024-10-08 16:22:16.182,27.8,39.0,6.59,104.64,36.87
2024-10-08 16:19:08.835,27.6,39.0,0.72,4.21,0.59
2024-10-08 16:25:27.005,27.8,38.0,0.16,0.07,0.63
2024-10-08 16:09:58.335,27.9,37.0,0.02,0.57,11.13
2024-10-08 16:25:52.097,27.9,37.0,1.09,90.02,61.62
2024-10-08 16:16:25.897,27.6,38.0,0.06,0.02,0.88
2024-10-08 16:23:27.671,27.7,38.0,0.15,3.18,66.15
2024-10-08 16:26:31.874,27.8,37.0,7.4,287.65,0.64
2024-10-08 16:26:19.847,27.8,37.0,7.86,92.99,56.58
2024-10-08 16:26:43.888,27.9,38.0,0.13,0.31,0.52
2024-10-08 16:26:57.184,27.9,37.0,0.23,0.5,170.73
2024-10-08 16:25:39.034,27.9,38.0,0.16,0.44,0.14
2024-10-08 16:26:07.824,27.8,37.0,0.13,6.34,5.58
2024-10-08 16:27:42.337,27.9,36.0,0.85,292.36,59.87
2024-10-08 16:27:51.302,27.8,37.0,0.06,163.66,0.61
2024-10-08 16:27:18.269,27.9,38.0,12.39,157.14,99.78
2024-10-08 16:27:57.545,27.8,37.0,0.06,324.07,129.74
2024-10-08 16:28:09.568,27.9,38.0,1.31,908.18,8.16
2024-10-08 16:28:20.554,27.9,39.0,0.25,0.14,1.2
2024-10-08 16:28:32.565,27.9,40.0,0.09,930.53,786.78
2024-10-08 16:27:30.281,27.9,37.0,0.14,0.06,0.63
2024-10-08 16:29:08.671,27.8,39.0,0.21,0.1,5.04
2024-10-08 16:28:56.598,27.9,39.0,0.08,0.15,10.25
2024-10-08 16:29:29.482,27.8,40.0,27.97,0.12,6.54
2024-10-08 16:29:53.516,27.9,38.0,0.22,9.6,102.32
2024-10-08 16:30:05.531,27.9,37.0,15.15,7.99,0.91
2024-10-08 16:28:44.580,27.9,40.0,29.99,1.28,0.33
2024-10-08 16:29:41.485,27.8,39.0,0.24,15.34,4.09
2024-10-08 16:29:17.355,27.8,38.0,25.24,906.07,0.95
2024-10-08 16:31:00.388,27.8,38.0,0.19,13.09,251.7
2024-10-08 16:30:35.613,27.8,38.0,0.21,0.63,246.53
2024-10-08 16:31:24.404,27.9,39.0,0.18,2.43,0.41
2024-10-08 16:31:12.398,27.9,38.0,27.34,0.94,1.12
2024-10-08 16:30:47.745,27.7,38.0,0.08,0.74,1.24
2024-10-08 16:31:36.409,27.9,39.0,76.22,0.86,0.29
2024-10-08 16:30:11.606,27.8,38.0,0.24,0.09,0.2
2024-10-08 16:31:42.402,27.8,39.0,29.9,11.91,1.02
2024-10-08 16:31:51.336,27.9,39.0,0.35,560.5,9.65
2024-10-08 16:30:23.611,27.9,39.0,9.15,257.74,4.46
2024-10-08 16:31:57.415,27.9,40.0,1.73,15.39,281.29
2024-10-08 16:32:06.424,27.9,39.0,30.45,178.62,165.37
2024-10-08 16:32:27.588,27.9,39.0,0.11,1.26,1.69
2024-10-08 16:32:15.401,27.8,39.0,0.09,0.76,0.26
2024-10-08 16:32:51.631,27.9,41.0,99.98,3057.12,17.38
2024-10-08 16:32:39.624,27.8,41.0,0.37,0.26,2.2
2024-10-08 16:34:01.004,27.9,40.0,0.62,1.39,0.34
2024-10-08 16:34:08.213,27.8,41.0,0.34,0.23,1.83
2024-10-08 16:33:48.617,27.9,38.0,379.44,151.35,3.3
2024-10-08 16:34:52.834,27.8,40.0,0.35,22.04,645.42
2024-10-08 16:33:00.519,27.9,40.0,0.46,0.33,19.3
2024-10-08 16:35:23.103,27.8,38.0,0.1,23.9,1.27
2024-10-08 16:35:33.463,27.8,38.0,0.27,0.86,0.29
2024-10-08 16:34:26.315,27.8,40.0,0.43,0.15,411.4
2024-10-08 16:35:57.539,27.7,38.0,27.56,1511.57,1.17
2024-10-08 16:35:45.480,27.8,38.0,0.28,0.12,1.37
2024-10-08 16:36:09.579,27.7,40.0,0.34,1180.03,285.89
2024-10-08 16:36:18.400,27.8,39.0,0.12,1.14,0.32
2024-10-08 16:36:30.408,27.8,39.0,29.28,2608.58,1.65
2024-10-08 16:36:58.252,27.7,38.0,0.24,0.92,0.25
2024-10-08 16:37:16.599,27.7,37.0,1.11,624.23,128.84
2024-10-08 16:24:39.924,27.8,38.0,0.05,0.4,0.13
2024-10-08 16:34:14.273,28.0,41.0,42.07,2404.4,403.45
2024-10-08 16:37:22.632,27.7,37.0,17.69,435.47,0.24
2024-10-08 16:37:31.458,27.7,37.0,0.25,0.11,99.34
2024-10-08 16:18:29.641,27.4,40.0,0.02,0.07,0.85
2024-10-08 16:37:37.495,27.6,37.0,0.22,8.19,81.3
2024-10-08 16:38:01.561,27.5,37.0,0.06,0.55,71.46
2024-10-08 16:36:42.521,27.7,38.0,0.26,9.8,1.05
2024-10-08 16:38:13.575,27.6,37.0,9.47,0.08,0.81
2024-10-08 16:35:11.081,27.8,40.0,0.33,0.21,1.72
2024-10-08 16:38:31.755,27.4,38.0,10.28,266.03,0.67
2024-10-08 16:38:40.512,27.5,38.0,8.96,121.25,81.35
2024-10-08 16:39:01.517,27.4,39.0,0.14,2.18,8.67
2024-10-08 16:39:13.531,27.3,39.0,11.54,8.25,0.18
2024-10-08 16:20:15.260,27.6,40.0,0.08,0.12,21.57
2024-10-08 16:39:22.580,27.2,38.0,0.19,0.07,38.37
2024-10-08 16:39:31.512,27.2,39.0,1.29,160.17,93.54
2024-10-08 16:39:37.599,27.3,39.0,0.76,474.31,0.31
2024-10-08 16:39:49.744,27.2,39.0,0.21,0.25,49.79
2024-10-08 16:40:13.796,27.2,39.0,6.62,157.57,87.9
2024-10-08 16:40:26.419,27.2,39.0,0.05,0.34,3.53
2024-10-08 16:40:01.795,27.2,39.0,0.13,0.07,0.68
2024-10-08 16:40:56.456,27.1,38.0,6.03,115.6,81.65
2024-10-08 16:40:32.446,27.1,38.0,0.18,3.28,63.44
2024-10-08 16:41:44.610,27.1,40.0,0.07,0.09,7.58
2024-10-08 16:41:08.422,27.1,38.0,0.6,0.28,0.13
2024-10-08 16:42:32.762,27.2,39.0,1.66,292.57,199.56
2024-10-08 16:42:46.708,27.1,39.0,0.14,231.19,149.44
2024-10-08 16:42:59.736,27.1,38.0,1.18,6.18,0.12
2024-10-08 16:42:20.419,27.1,40.0,0.16,0.61,4.56
2024-10-08 16:37:04.598,27.7,37.0,0.08,0.71,0.25
2024-10-08 16:43:23.422,27.1,37.0,0.13,0.05,0.66
2024-10-08 16:18:05.513,27.5,39.0,0.07,0.66,1.03
2024-10-08 16:42:07.891,27.1,41.0,17.6,5.81,0.87
2024-10-08 16:43:08.749,26.8,37.0,0.75,282.5,0.16
2024-10-08 16:43:35.425,27.0,37.0,4.43,3.88,0.46
2024-10-08 16:43:59.514,27.1,37.0,0.04,0.32,0.52
2024-10-08 16:44:05.616,27.0,36.0,0.11,0.05,0.49
2024-10-08 16:37:49.538,27.5,37.0,0.01,0.01,0.66
2024-10-08 16:44:16.734,26.8,37.0,0.11,0.36,0.12
2024-10-08 16:33:12.610,27.9,39.0,0.65,0.37,2.89
2024-10-08 16:41:20.590,27.1,38.0,0.04,0.31,0.13
2024-10-08 16:34:58.966,27.8,40.0,45.12,4832.41,13.4
2024-10-08 16:43:47.509,27.0,37.0,5.86,94.6,2.89
2024-10-08 16:38:19.736,27.5,37.0,0.06,5.72,106.24
2024-10-08 16:44:37.432,26.8,36.0,5.24,117.37,2.9
2024-10-08 16:44:46.411,26.9,36.0,0.04,0.27,0.17
2024-10-08 16:45:36.497,26.9,36.0,0.13,81.19,0.44
2024-10-08 16:45:24.483,26.8,36.0,3.95,123.41,0.46
2024-10-08 16:45:45.446,26.9,36.0,0.1,0.04,0.4
2024-10-08 16:45:09.095,26.8,36.0,0.1,0.24,34.43
2024-10-08 16:45:57.661,26.8,36.0,6.83,63.87,0.55
2024-10-08 16:46:15.785,26.8,37.0,6.41,3.93,0.39
2024-10-08 16:46:03.774,26.7,37.0,0.08,0.04,49.85
2024-10-08 16:44:52.655,26.9,36.0,0.1,2.0,0.1
2024-10-08 16:46:27.791,26.8,37.0,0.04,0.32,3.39
2024-10-08 16:46:39.828,26.8,37.0,0.1,0.05,0.45
2024-10-08 16:40:44.447,27.1,38.0,0.05,0.31,0.17
2024-10-08 16:47:03.869,26.8,36.0,5.48,75.8,2.54
2024-10-08 16:47:12.429,26.6,36.0,0.0,0.0,0.01
2024-10-08 16:46:51.840,26.7,37.0,1.05,79.43,44.0
2024-10-08 16:48:00.720,26.7,36.0,0.0,0.0,0.01
2024-10-08 16:48:36.796,26.6,37.0,6.26,63.57,2.07
2024-10-08 16:48:12.762,26.6,36.0,0.04,0.2,0.38
2024-10-08 16:48:24.787,26.6,37.0,0.12,0.05,0.47
2024-10-08 16:47:36.681,26.7,36.0,7.43,3.24,2.88
2024-10-08 16:44:25.421,26.9,36.0,0.04,0.34,0.11
2024-10-08 16:48:54.861,26.7,38.0,5.56,0.27,0.1
2024-10-08 16:49:18.898,26.5,38.0,0.03,37.89,2.68
2024-10-08 16:49:06.879,26.7,38.0,0.09,0.03,0.46
2024-10-08 16:48:42.846,26.6,37.0,0.13,1.62,2.06
2024-10-08 16:49:38.147,26.6,38.0,0.12,2.1,2.62
2024-10-08 16:49:26.117,26.7,38.0,0.11,0.04,53.32
2024-10-08 16:50:26.422,26.8,38.0,6.11,198.49,55.8
2024-10-08 16:50:50.933,26.7,39.0,5.65,0.05,0.52
2024-10-08 16:51:02.978,26.6,39.0,8.22,1.97,2.05
2024-10-08 16:49:59.078,26.7,38.0,0.43,78.52,2.6
2024-10-08 16:51:21.935,26.9,38.0,6.79,2.1,47.03
2024-10-08 16:50:38.910,26.5,39.0,0.67,99.86,2.04
2024-10-08 16:52:13.135,27.0,38.0,0.09,0.04,27.95
2024-10-08 16:51:48.003,26.8,38.0,4.96,59.7,0.41
2024-10-08 16:52:37.198,26.7,37.0,0.09,0.04,33.93
2024-10-08 16:52:01.095,26.9,38.0,0.04,2.99,1.47
2024-10-08 16:52:49.229,26.7,37.0,2.87,1462.06,1141.61
2024-10-08 16:53:25.332,26.7,38.0,0.24,0.11,8.7
2024-10-08 16:53:37.345,26.6,38.0,37.02,709.76,8.25
2024-10-08 16:53:01.241,26.7,38.0,80.05,0.7,0.3
2024-10-08 16:53:49.395,26.6,38.0,0.21,0.1,366.92
2024-10-08 16:54:22.460,26.7,37.0,0.14,4.66,89.02
2024-10-08 16:54:34.465,26.8,37.0,0.19,0.08,0.57
2024-10-08 16:53:13.242,26.6,38.0,0.33,1.1,9.49
2024-10-08 16:55:22.449,26.7,37.0,0.64,0.33,0.12
2024-10-08 16:53:55.599,26.8,38.0,0.07,0.74,0.18
2024-10-08 16:55:07.526,26.7,37.0,0.12,0.06,120.73
2024-10-08 16:55:58.576,26.6,37.0,0.17,3.71,2.82
2024-10-08 16:56:10.610,26.7,36.0,0.09,0.4,3.47
2024-10-08 16:56:19.784,26.6,36.0,0.05,0.26,25.47
2024-10-08 16:55:46.501,26.8,37.0,0.04,0.27,0.12
2024-10-08 16:56:31.889,26.7,36.0,5.5,47.27,35.33
2024-10-08 16:56:37.865,26.7,36.0,0.44,0.04,0.46
2024-10-08 16:56:46.539,26.5,36.0,0.1,129.5,72.24
2024-10-08 16:57:10.570,26.4,37.0,0.04,0.18,3.12
2024-10-08 16:51:09.923,26.9,38.0,0.03,0.22,0.43
2024-10-08 16:57:19.711,26.6,36.0,0.5,76.68,31.54
2024-10-08 16:57:43.745,26.4,37.0,0.04,0.22,27.05
2024-10-08 16:57:49.871,26.5,37.0,0.85,81.24,47.63
2024-10-08 16:57:59.156,26.4,37.0,0.49,0.04,0.44
2024-10-08 16:59:41.558,26.3,38.0,0.1,50.63,0.37
2024-10-08 17:00:31.409,26.4,38.0,3.57,45.3,26.94
2024-10-08 16:57:31.729,26.6,36.0,4.13,0.2,0.33
2024-10-08 17:00:43.436,26.4,38.0,3.23,35.14,1.81
2024-10-08 16:58:11.178,26.5,36.0,0.03,0.24,40.99
2024-10-08 17:01:04.310,26.4,39.0,0.08,0.19,15.77
2024-10-08 17:01:28.528,26.3,39.0,0.03,0.16,0.09
2024-10-08 17:01:52.531,26.4,39.0,0.07,71.38,0.09
2024-10-08 17:02:49.738,26.5,38.0,4.28,2.04,22.96
2024-10-08 17:02:55.995,26.4,38.0,2.92,72.02,0.32
2024-10-08 17:03:19.021,26.6,37.0,0.1,1.28,34.86
2024-10-08 17:01:58.868,26.4,39.0,0.08,0.15,26.34
2024-10-08 17:03:56.063,26.4,38.0,0.07,31.53,15.64
2024-10-08 16:54:43.518,26.9,37.0,0.05,0.35,0.15
2024-10-08 17:03:32.056,26.6,37.0,0.27,1.58,19.34
2024-10-08 17:04:17.701,26.4,37.0,0.44,0.38,0.1
2024-10-08 17:04:27.908,26.3,37.0,0.03,3.76,6.89
2024-10-08 17:03:44.056,26.6,37.0,0.08,0.04,0.26
2024-10-08 17:04:05.690,26.4,37.0,0.16,7.58,5.04
2024-10-08 17:04:48.023,26.3,38.0,0.01,0.05,0.04
2024-10-08 17:05:13.063,26.3,38.0,1.39,9.4,10.63
2024-10-08 17:05:00.037,26.3,38.0,0.03,0.41,0.11
2024-10-08 17:05:22.896,26.4,38.0,0.25,18.68,13.28
2024-10-08 17:05:30.144,26.3,39.0,0.02,0.02,0.26
2024-10-08 17:05:42.174,26.3,39.0,0.03,0.14,0.09
2024-10-08 17:06:06.295,26.3,38.0,0.07,0.03,0.26
2024-10-08 17:06:18.339,26.5,39.0,2.12,27.55,0.07
2024-10-08 17:05:54.245,26.3,38.0,0.03,0.17,0.08
2024-10-08 17:07:43.264,26.3,38.0,0.07,0.02,1.27
2024-10-08 17:06:36.995,26.2,39.0,0.03,0.04,0.66
2024-10-08 17:08:16.893,26.3,38.0,0.02,0.15,0.06
2024-10-08 17:08:31.508,26.3,38.0,2.54,0.12,0.26
2024-10-08 17:02:36.035,26.4,39.0,0.02,0.2,0.08
2024-10-08 17:09:08.083,26.2,38.0,0.07,1.19,23.83
2024-10-08 17:06:48.012,26.4,38.0,1.31,10.73,7.01
2024-10-08 17:09:20.087,26.3,38.0,0.02,1.13,0.08
2024-10-08 17:07:04.102,26.2,38.0,0.19,0.15,0.06
2024-10-08 17:09:34.029,26.3,38.0,4.02,43.84,0.02
2024-10-08 17:10:23.096,26.3,38.0,0.06,0.1,24.74
2024-10-08 17:10:29.345,26.4,38.0,0.07,0.13,10.15
2024-10-08 17:10:35.393,26.3,38.0,0.07,20.74,0.31
2024-10-08 17:10:41.582,26.4,39.0,0.03,0.16,0.09
2024-10-08 17:07:52.797,26.3,38.0,3.03,0.03,0.26
2024-10-08 17:10:53.606,26.3,39.0,0.07,0.18,16.52
2024-10-08 17:11:05.626,26.2,39.0,0.45,36.86,2.24
2024-10-08 17:11:17.969,26.3,38.0,0.44,33.12,1.52
2024-10-08 17:11:24.081,26.3,38.0,0.1,33.61,29.91
2024-10-08 17:11:36.122,26.4,39.0,0.08,0.04,0.36
2024-10-08 17:06:24.468,26.4,38.0,0.02,1.22,0.99
2024-10-08 17:12:28.554,26.5,39.0,0.11,0.04,2.15
2024-10-08 17:09:46.044,26.1,38.0,0.06,39.29,15.83
2024-10-08 17:09:59.068,26.2,38.0,0.05,44.64,4.96
2024-10-08 17:13:16.673,26.5,40.0,0.42,0.15,0.33
2024-10-08 17:13:25.618,26.5,38.0,0.84,0.17,30.53
2024-10-08 17:12:52.586,26.5,40.0,5.45,79.69,1.2
2024-10-08 17:13:34.976,26.6,38.0,1.13,13.87,0.07
2024-10-08 17:14:01.549,26.7,38.0,0.3,0.94,0.2
2024-10-08 17:14:25.698,26.7,37.0,0.06,0.02,0.26
2024-10-08 17:14:43.810,26.7,37.0,0.06,0.02,17.18
2024-10-08 17:14:31.746,26.7,37.0,0.05,0.02,0.25
2024-10-08 17:02:10.882,26.4,39.0,0.12,0.11,0.27
2024-10-08 17:14:52.565,26.7,36.0,0.08,0.1,0.22
2024-10-08 17:15:04.633,26.7,37.0,2.86,15.77,1.55
2024-10-08 17:08:56.071,26.5,38.0,0.06,0.04,0.25
2024-10-08 17:15:46.878,26.7,38.0,0.34,34.22,19.55
2024-10-08 17:15:34.844,26.8,37.0,0.27,28.42,16.53
2024-10-08 17:15:55.982,26.9,39.0,3.63,1.02,0.06
2024-10-08 17:16:02.060,26.6,38.0,0.08,0.02,0.27
2024-10-08 17:13:04.611,26.5,39.0,5.25,0.23,0.46
2024-10-08 17:16:11.363,26.8,38.0,0.06,0.06,29.17
2024-10-08 17:16:32.618,26.7,38.0,0.08,26.32,0.09
2024-10-08 17:16:20.465,26.6,38.0,2.71,38.67,19.27
2024-10-08 17:16:43.130,26.6,38.0,0.23,0.03,0.27
2024-10-08 17:13:46.005,26.6,38.0,0.36,0.11,0.22
2024-10-08 17:15:22.821,26.7,37.0,0.32,1.79,13.3
2024-10-08 17:16:52.068,26.6,37.0,0.08,0.15,0.26
2024-10-08 17:17:43.070,26.6,37.0,0.01,0.04,0.03
2024-10-08 17:17:28.118,26.7,37.0,0.01,0.03,0.09
2024-10-08 17:18:19.107,26.9,36.0,0.02,0.05,8.19
2024-10-08 17:18:55.772,26.7,36.0,0.02,0.09,0.22
2024-10-08 17:17:55.085,26.8,36.0,0.03,3.48,3.78
2024-10-08 17:18:43.752,26.7,36.0,0.04,0.01,0.16
2024-10-08 17:19:02.788,26.8,36.0,0.05,0.02,0.19
2024-10-08 17:19:38.834,26.7,37.0,0.06,0.02,0.29
2024-10-08 17:19:59.815,26.7,36.0,0.07,1.29,12.83
2024-10-08 17:20:05.996,26.7,37.0,2.3,1.59,0.27
2024-10-08 17:17:04.091,26.7,37.0,0.04,11.27,3.88
2024-10-08 17:20:39.417,26.6,39.0,0.04,0.19,0.11
2024-10-08 17:21:09.109,26.4,38.0,0.03,0.21,0.11
2024-10-08 17:20:54.257,26.6,37.0,0.1,0.17,0.35
2024-10-08 17:21:29.461,26.6,37.0,0.79,107.71,45.14
2024-10-08 17:21:17.421,26.6,37.0,3.5,62.87,0.1
2024-10-08 17:20:12.236,26.6,38.0,2.02,0.02,0.33
2024-10-08 17:20:24.273,26.7,38.0,4.19,2.53,0.4
2024-10-08 17:21:41.496,26.6,37.0,0.69,165.95,56.39
2024-10-08 17:21:53.542,26.6,37.0,0.06,0.49,0.65
2024-10-08 17:22:17.612,26.6,37.0,0.04,0.41,0.14
2024-10-08 17:22:50.630,26.5,36.0,0.12,0.05,0.45
2024-10-08 17:23:14.800,26.7,36.0,37.43,1.21,902.92
2024-10-08 17:22:05.600,26.6,38.0,0.11,0.03,0.01
2024-10-08 17:23:28.389,26.7,36.0,3113.84,5.49,0.85
2024-10-08 17:22:38.608,26.7,37.0,0.04,0.26,0.12
2024-10-08 17:24:19.168,26.7,36.0,0.16,2.9,0.42
2024-10-08 17:24:07.131,26.6,36.0,0.62,0.39,3.17
2024-10-08 17:23:40.434,26.6,36.0,287.14,66338.39,8022.6
2024-10-08 17:18:07.095,26.6,36.0,0.03,0.01,0.1
2024-10-08 17:12:16.521,26.5,41.0,0.04,0.28,0.12
2024-10-08 17:24:58.833,27.0,35.0,0.31,0.11,1.41
2024-10-08 17:23:52.447,26.6,36.0,0.83,4.32,0.64
2024-10-08 17:24:43.170,26.8,35.0,0.24,0.91,344.91
2024-10-08 17:25:46.834,26.9,35.0,1.72,1.0,0.37
2024-10-08 17:26:15.804,26.8,35.0,0.09,0.65,0.25
2024-10-08 17:26:39.811,26.9,35.0,0.06,0.73,139.44
2024-10-08 17:27:06.002,27.1,35.0,0.05,4.59,3.34
2024-10-08 17:27:18.028,27.0,34.0,0.16,0.06,0.51
2024-10-08 17:27:31.071,27.0,34.0,0.06,85.47,0.15
2024-10-08 17:27:45.646,26.9,35.0,0.1,0.36,63.34
2024-10-08 17:15:10.777,26.7,36.0,1.81,13.72,1.21
2024-10-08 17:27:57.653,26.8,34.0,7.99,0.27,0.48
2024-10-08 17:29:00.657,26.5,35.0,0.05,0.31,0.5
2024-10-08 17:25:58.854,26.8,36.0,0.29,0.1,14.28
2024-10-08 17:28:48.627,26.8,35.0,0.12,0.05,0.45
2024-10-08 17:29:54.012,26.4,36.0,6.23,145.86,44.25
2024-10-08 17:30:19.296,26.4,36.0,0.6,2.55,25.91
2024-10-08 17:29:06.810,26.6,35.0,0.05,0.35,3.37
2024-10-08 17:32:46.357,26.0,37.0,0.04,0.25,0.11
2024-10-08 17:33:01.115,26.0,36.0,0.42,0.2,0.09
2024-10-08 17:36:02.849,26.1,37.0,0.18,183.14,63.45
2024-10-08 17:36:09.713,26.2,38.0,0.05,0.34,3.81
2024-10-08 17:36:16.063,26.2,38.0,0.06,4.14,3.56
2024-10-08 17:33:13.117,26.0,37.0,0.12,3.5,44.41
2024-10-08 17:36:22.504,26.1,38.0,0.64,0.43,5.21
2024-10-08 17:36:28.962,26.2,38.0,0.05,206.26,77.88
2024-10-08 17:36:35.462,26.2,38.0,0.17,5.82,47.69
2024-10-08 17:36:41.810,26.2,38.0,0.72,3.34,67.77
2024-10-08 17:36:48.201,26.2,38.0,8.72,255.47,0.43
2024-10-08 17:36:54.568,26.2,37.0,0.05,4.31,0.5
2024-10-08 17:37:01.303,26.3,37.0,10.01,4.72,0.13
2024-10-08 17:37:07.850,26.3,38.0,0.67,0.07,0.62
2024-10-08 17:37:14.322,26.3,38.0,17.48,151.56,104.37
2024-10-08 17:37:23.851,26.3,37.0,0.76,0.46,5.39
2024-10-08 17:37:30.613,26.4,38.0,0.19,5.2,0.4
2024-10-08 17:37:36.035,26.4,38.0,0.74,0.05,0.54
